,Unnamed: 0,Name,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links
99,99,Gary Palmer,USRepGaryPalmer,2021-06-07T15:00:01.000Z,"The May Jobs Report showed lackluster numbers and fell below predicted levels. The Biden Administration's policies are clearly hindering our economic recovery, and small businesses are particularly hurting. 
https://t.co/ySwhedMR2p",$,$,$,https://t.co/ySwhedMR2p
100,100,Terri Sewell,RepTerriSewell,2021-06-10T20:22:18.000Z,"Today, with deep sadness and a heavy heart, my brothers and I share the news of the passing of our beloved mother Nancy Gardner Sewell. 💕
Our family appreciates your continued thoughts and prayers during this difficult time. Details of services to follow 🙏🏾 https://t.co/bxP3AoO4PP",$,$,$,https://t.co/bxP3AoO4PP
101,101,Terri Sewell,RepTerriSewell,2021-06-10T17:30:27.000Z,"Excellent!! After years of public pressure, the @USDA is withdrawing the Trump Admin's proposal to kick 3 million Americans and 14,041 Alabama households off SNAP benefits. 

We should be ending food insecurity, not creating it. Thank you @POTUS &amp; @SecVilsack for your leadership. https://t.co/5JJsZQmkqA",$,$,"USDA, POTUS, SecVilsack",https://t.co/5JJsZQmkqA
102,102,Terri Sewell,RepTerriSewell,2021-06-10T15:25:42.000Z,"Yesterday, my bill, the Decentralized Wastewater Grant Act, passed the @TransportDems Committee! This bill will make it more affordable for families to connect to quality wastewater systems and brings us closer to finally ending the wastewater crisis!🙌🏾
https://t.co/KECWjF9s9E",$,$,TransportDems,https://t.co/KECWjF9s9E
103,103,Terri Sewell,RepTerriSewell,2021-06-09T19:22:53.000Z,"Proud to join you in this effort, Rep. @BillPascrell. The pandemic isn't over and families are still struggling. We must have a better understanding of the barriers to returning to work—like access to child care and workplace safety—before cutting off critical unemployment aid. https://t.co/SXrLHFROfX",$,$,BillPascrell,https://t.co/SXrLHFROfX
104,104,Terri Sewell,RepTerriSewell,2021-06-09T18:36:39.000Z,"We're making historic progress in getting our economy moving again, but parents and caregivers can’t go back to work and grow our economy unless they know their loved ones are cared for. That’s why it's critically important that we invest in the #CareEconomy! https://t.co/OwbG0zxYQ3",$,CareEconomy,$,https://t.co/OwbG0zxYQ3
105,105,Terri Sewell,RepTerriSewell,2021-06-09T15:25:53.000Z,Invest in the #CareEconomy. Invest in families. https://t.co/QtK0PkcSa7,$,CareEconomy,$,https://t.co/QtK0PkcSa7
106,106,Terri Sewell,RepTerriSewell,2021-06-09T13:23:04.000Z,"RT @BMHCaucus: Next week, @EnergyCommerce #SubHealth will hold a critical hearing on vaccine legislation, including @RepTerriSewell's Mater…",BMHCaucus,$,$,$
107,107,Terri Sewell,RepTerriSewell,2021-06-08T18:32:32.000Z,"With the Supreme Court hearing a direct challenge to Roe v. Wade, the future of reproductive health care is on the line. That's why I'm co-sponsoring the Women's Health Protection Act to ensure that everyone has access to a FULL range of reproductive health care. #WHPA",$,WHPA,$,$
108,108,Terri Sewell,RepTerriSewell,2021-06-08T16:19:02.000Z,"We've come a long way in our fight against COVID. We cannot afford to erase our progress!

If you haven't been vaccinated, make the decision to protect yourself, your family, your community, our state, and our Nation.💉Go to https://t.co/Vjor2g371o today.
https://t.co/DpMEjH8qkV",$,$,$,"https://t.co/Vjor2g371o, https://t.co/DpMEjH8qkV"
109,109,Terri Sewell,RepTerriSewell,2021-06-07T17:11:21.000Z,We have an historic opportunity to rebuild our communities and our economy BETTER than before with the American Jobs Plan. We can't waste it. It’s time to #BuildBackBetter with @POTUS and @HouseDemocrats! https://t.co/90nf9Stm0t,$,BuildBackBetter,"POTUS, HouseDemocrats",https://t.co/90nf9Stm0t
110,110,Don Young,RepDonYoung,2021-06-11T23:54:57.000Z,"RT @repdonyoung: 🚨BREAKING🚨

Amid weeks of unsuccessful #infrastructure negotiations, today I'm proud to release my own blueprint. 

The Yo…",repdonyoung,$,$,$
111,111,Don Young,RepDonYoung,2021-06-11T19:03:22.000Z,Thank you to Director Steinbrunner and everyone at the VA who helped make this visit and discussion possible!,$,$,$,$
112,112,Don Young,RepDonYoung,2021-06-11T19:03:22.000Z,"As a veteran myself, I know how important it is to help our heroes receive the care they've earned. I'll keep standing up in Congress to ensure that our VA Health Care system is available to veterans and producing positive health outcomes for all who served.",$,$,$,$
113,113,Don Young,RepDonYoung,2021-06-11T19:03:22.000Z,"I am grateful not only for Director Steinbrunner's advocacy on behalf of our veterans, but for his 34-year military service to our nation. It is a sad fact that there are fewer and fewer veterans serving in Congress.",$,$,$,$
114,114,Don Young,RepDonYoung,2021-06-11T19:03:21.000Z,"During this month's state work period, I visited the VA in Anchorage to meet w/ Tom Steinbrunner, Director of the AK VA. We had a very productive conversation the VA's ongoing vaccination effort, collaboration w/ local providers, and outreach to rural Alaskan veterans. https://t.co/1IjNBplIX3",$,$,$,https://t.co/1IjNBplIX3
115,115,Don Young,RepDonYoung,2021-06-11T16:52:16.000Z,"RT @repdonyoung: 🚨IT'S OFFICIAL🚨

Per @CDCgov – Fully vaccinated people no longer need to wear a mask indoors or outdoors in nearly ALL cir…",repdonyoung,$,$,$
116,116,Don Young,RepDonYoung,2021-06-11T16:27:05.000Z,Nobody's debating anything until I swear in the Speaker of the 137th Congress. https://t.co/TjZgrkxr3w,$,$,$,https://t.co/TjZgrkxr3w
117,117,Don Young,RepDonYoung,2021-06-11T16:04:29.000Z,"Our recovering heroes deserve to have their loved ones by their side, but not every family can afford lodging arrangements. Fisher House has been instrumental in funding lodging near medical facilities so that families of servicemembers can be w/ those they love.",$,$,$,$
118,118,Don Young,RepDonYoung,2021-06-11T16:04:28.000Z,"I recently visited the Fisher House on JBER w/ Lt Gen David Krumm to witness the incredible work the @FisherHouseFdtn does for our servicemembers and their families. Last Congress, my dear friend @RepDebDingell and I were able to DOUBLE the funding for this critical organization. https://t.co/XAjr1pGdNu",$,$,"FisherHouseFdtn, RepDebDingell",https://t.co/XAjr1pGdNu
119,119,Don Young,RepDonYoung,2021-06-11T02:05:04.000Z,"RT @kaikahele: Was honored to sit down &amp; talk story with the “Dean of the House” who took office in 1973, one year before I was 🐣",kaikahele,$,$,$
120,120,Don Young,RepDonYoung,2021-06-10T22:32:24.000Z,"RT @jamiedupree: You have to give props to Rep. Don Young R-AK.  Not only does he produce an infrastructure plan, but he puts out details o…",jamiedupree,$,$,$
121,121,Don Young,RepDonYoung,2021-06-10T22:30:36.000Z,RT @AnthonyAdragna: Dean of the House @RepDonYoung — and former T&amp;I chair — to the Senate and House: I'll just do the damn infrastructure m…,AnthonyAdragna,$,$,$
122,122,Don Young,RepDonYoung,2021-06-10T20:39:09.000Z,RT @ReedReports: Alaska’s sole representative (and dean of the House of Representatives) Don Young has unilaterally released his own infras…,ReedReports,$,$,$
123,123,Don Young,RepDonYoung,2021-06-10T20:38:04.000Z,RT @POPVOX: Dean of the House &amp; former Transportation chair —&gt; https://t.co/VaVqk1CmtV,POPVOX,$,$,$
124,124,Don Young,RepDonYoung,2021-06-10T20:35:45.000Z,"RT @AndrewSolender: Rep. Don Young of Alaska just released his own $1.25 trillion infrastructure proposal that he says is ""designed to earn…",AndrewSolender,$,$,$
125,125,Don Young,RepDonYoung,2021-06-10T20:00:27.000Z,"I call on my friends in both chambers and on both sides of the aisle to seriously consider my proposals. 

I'm ready work with everyone, including @POTUS and @SecretaryPete, on behalf of Americans in every corner of our country. 

Read my full plan: https://t.co/4Guqn6p5uc",$,$,"POTUS, SecretaryPete",https://t.co/4Guqn6p5uc
126,126,Don Young,RepDonYoung,2021-06-10T20:00:27.000Z,"""Infrastructure week"" can no longer be a punchline. 

We need an approach that meets the needs of our modern economy, respects the authority of Congress to raise and spend taxpayer dollars, and puts our core transportation programs on sustainable financial footing.",$,$,$,$
127,127,Don Young,RepDonYoung,2021-06-10T20:00:26.000Z,Congress must recognize that there is wisdom in the “user pays user benefits” principle. Corporations benefit from and are users of infrastructure. The benefits of a modernized transportation system over the long term far outweigh the costs of a rate increase to corporations.,$,$,$,$
128,128,Don Young,RepDonYoung,2021-06-10T20:00:26.000Z,"Restoring our infrastructure is going to require a bold, honest revenue source. My plan modernizes the gas tax, and implements a onetime increase in the corporate tax rate of no more than 4% for a total rate 25%. The Young Plan shields small businesses from this increase. https://t.co/NcPaeCrg8K",$,$,$,https://t.co/NcPaeCrg8K
129,129,Don Young,RepDonYoung,2021-06-10T20:00:25.000Z,"As former Chairman of the Transportation and Infrastructure Committee, I know how to get big things done. 

My plan funds infrastructure at $1.25T -- $500B for hard infrastructure, and $750B for soft infrastructure like broadband, renewable energy, and Member Directed projects. https://t.co/V0on6aELj6",$,$,$,https://t.co/V0on6aELj6
130,130,Don Young,RepDonYoung,2021-06-10T20:00:23.000Z,"🚨BREAKING🚨

Amid weeks of unsuccessful #infrastructure negotiations, today I'm proud to release my own blueprint. 

The Young Plan for America's Infrastructure Future is an ambitious, intellectually honest plan that will revitalize our communities and be responsibly paid for. https://t.co/UNvIQu2kmE",$,infrastructure,$,https://t.co/UNvIQu2kmE
131,131,Don Young,RepDonYoung,2021-06-10T19:27:32.000Z,"🚨🚨🚨I’M MAKING A BIG ANNOUNCEMENT AT NOON TODAY AK TIME.🚨🚨🚨

FOLLOW HERE FOR DETAILS. YOU WON’T WANT TO MISS THIS.",$,$,$,$
132,132,Don Young,RepDonYoung,2021-06-10T18:31:16.000Z,"Congrats to Prof Robert Herrick and the entire UAF Geophysical Institute for helping to lead NASA's latest mission to Venus! Those of us who call the Last Frontier home know how important exploration is, and I'm proud to have an Alaskan leading the way.🚀

https://t.co/SweOW8cH1G",$,$,$,https://t.co/SweOW8cH1G
133,133,Don Young,RepDonYoung,2021-06-10T16:53:16.000Z,"I recently sat down w/ one of my newest colleagues, @RepKahele. Alaska and Hawaii have a long and storied history of partnership and goodwill. We had a very productive conversation on shared policy priorities between our two states, and I look forward to working with him! https://t.co/zbjSXw7f9e",$,$,RepKahele,https://t.co/zbjSXw7f9e
134,134,Don Young,RepDonYoung,2021-06-10T07:21:53.000Z,"RT @RepRickLarsen: Happy Birthday to my friend, @repdonyoung! And Happy Anniversary. I hope you are enjoying this day more than @TransportD…",RepRickLarsen,$,$,$
135,135,Don Young,RepDonYoung,2021-06-10T07:20:43.000Z,RT @tarasweeney907: Happy Birthday @repdonyoung and happy anniversary to you and Anne!  Always a #YoungWoman Thank you for your service. ht…,tarasweeney907,$,$,$
136,136,Don Young,RepDonYoung,2021-06-10T01:13:37.000Z,"RT @TsogtbaatarD: HBD, Sir!",TsogtbaatarD,$,$,$
137,137,Don Young,RepDonYoung,2021-06-10T01:11:30.000Z,"RT @lisamurkowski: Happy Birthday to my friend, our Congressman for all Alaska, and the Dean of the U.S. House of Representatives— @repdony…",lisamurkowski,$,$,$
138,138,Don Young,RepDonYoung,2021-06-09T23:16:15.000Z,"RT @RepJenniffer: Happy Birthday and Happy Anniversary to my great friend and Dean of the House, @RepDonYoung. Thank you for all your suppo…",RepJenniffer,$,$,$
139,139,Don Young,RepDonYoung,2021-06-09T22:21:33.000Z,"RT @JMilesColeman: Happy birthday @repdonyoung! I will have to go to Walmart soon, in honor of our selfie. https://t.co/17vNMR1J8S",JMilesColeman,$,$,$
140,140,Don Young,RepDonYoung,2021-06-09T21:20:14.000Z,"RT @RepMMM: Happy birthday AND anniversary to the Dean of the House, @repdonyoung!!",RepMMM,$,$,$
141,141,Don Young,RepDonYoung,2021-06-09T21:09:40.000Z,"Thank you to @RepRichHudson for the birthday wishes! Keep up the good work and one day, you too can be Dean of the House! https://t.co/dnZorwfwIl",$,$,RepRichHudson,https://t.co/dnZorwfwIl
142,142,Don Young,RepDonYoung,2021-06-09T20:58:44.000Z,"RT @ltgovmeyer: Happy Birthday, @repdonyoung! https://t.co/kAXjEFtqY2",ltgovmeyer,$,$,$
143,143,Don Young,RepDonYoung,2021-06-09T20:48:32.000Z,"RT @GovDunleavy: Happy 88th birthday to my good friend and Congressman for Alaska, @repdonyoung! 

#akgov #Alaska https://t.co/21hlBZ70G9",GovDunleavy,$,$,$
144,144,Don Young,RepDonYoung,2021-06-09T20:21:17.000Z,"Thank you @SenDanSullivan! It's a privilege to serve Alaskans with you, and I'll take you up on that drink offer. I'd say more but luckily Twitter, unlike the Senate, limits the amount I can say. https://t.co/jU9fhhn9kf",$,$,SenDanSullivan,https://t.co/jU9fhhn9kf
145,145,Don Young,RepDonYoung,2021-06-09T20:02:55.000Z,"RT @AlanSInouye: Thank you so much Congressman Don Young (R-Alaska) for everything, including co-sponsorship of the Build America's Librari…",AlanSInouye,$,$,$
146,146,Don Young,RepDonYoung,2021-06-09T19:44:00.000Z,"RT @RepYoungKim: I always say people can call me anything but old. Happy birthday and anniversary, @repdonyoung! 🎉 #ForeverYoung https://t.…",RepYoungKim,$,$,$
147,147,Don Young,RepDonYoung,2021-06-09T18:31:20.000Z,"RT @RepPeteStauber: Happy birthday @repdonyoung AND happy wedding anniversary!

Our country is better because of your service.

Have an exc…",RepPeteStauber,$,$,$
148,148,Don Young,RepDonYoung,2021-06-09T18:31:12.000Z,RT @RepBice: Wishing a very happy 88th birthday and sixth wedding anniversary to Dean of the House @RepDonYoung 🎈Have a great day!,RepBice,$,$,$
149,149,Don Young,RepDonYoung,2021-06-09T18:17:36.000Z,RT @BillPascrell: Happy birthday DY our House Dean 🎂 https://t.co/zhwdYTd0eB,BillPascrell,$,$,$
150,150,Don Young,RepDonYoung,2021-06-09T18:09:00.000Z,Thank you @RepBost! I swear this is only the second anniversary of my 29th birthday. https://t.co/EJLIniuQse,$,$,RepBost,https://t.co/EJLIniuQse
151,151,Don Young,RepDonYoung,2021-06-09T18:00:12.000Z,"RT @SF_ChrisR: Alaska's 44 #StateFarm agents wish a happy birthday to @repdonyoung! 

#akleg https://t.co/H8EOiFdT5Z",SF_ChrisR,$,$,$
152,152,Don Young,RepDonYoung,2021-06-09T17:58:19.000Z,Thank you @RepYoungKim! It’s good to serve with you in Congress and even better to have you as an official member of the Congressional Young Caucus with me and @SenToddYoung! #ForeverYoung https://t.co/uojCP198dc,$,ForeverYoung,"RepYoungKim, SenToddYoung",https://t.co/uojCP198dc
153,153,Don Young,RepDonYoung,2021-06-09T17:51:35.000Z,RT @alaskalandmine: Amazing that Don Young took office when Richard Nixon was President. Happy birthday! https://t.co/Y9gTMJOsNr,alaskalandmine,$,$,$
154,154,Don Young,RepDonYoung,2021-06-09T17:50:54.000Z,Thank you for the well wishes @RepRussFulcher. Looking forward to serving alongside you in Congress for another 48 years! https://t.co/r5cLBuZZXX,$,$,RepRussFulcher,https://t.co/r5cLBuZZXX
155,155,Don Young,RepDonYoung,2021-06-09T17:42:05.000Z,RT @GOPLeader: @repdonyoung @SpeakerBoehner Happy birthday buddy!,GOPLeader,$,$,$
156,156,Don Young,RepDonYoung,2021-06-09T17:41:20.000Z,Thank you @GOPLeader! And congrats to my friend @SpeakerBoehner for the royalties he's just earned from Leader McCarthy’s rendition of his famous birthday song. 🎂 https://t.co/x3kvJu5mvd,$,$,"GOPLeader, SpeakerBoehner",https://t.co/x3kvJu5mvd
157,157,Don Young,RepDonYoung,2021-06-09T17:32:33.000Z,"RT @OtgonbayarY: @repdonyoung Many happy returns of the day, Sir!",OtgonbayarY,$,$,$
158,158,Don Young,RepDonYoung,2021-06-09T16:55:25.000Z,"RT @boblatta: This one goes out to the Dean of the House, @repdonyoung 🥳 Happy Birthday AND Happy 6th Wedding Anniversary! https://t.co/Ygr…",boblatta,$,$,$
159,159,Don Young,RepDonYoung,2021-06-09T16:32:44.000Z,"RT @kev_mah: Happy birthday to library friend @repdonyoung, co-lead on the bi-partisan #LSTA and #IAL library letters. @LibraryPolicy  Than…",kev_mah,$,$,$
160,160,Don Young,RepDonYoung,2021-06-09T16:30:42.000Z,"It’s not just my birthday, it’s my 6th Anniversary too! I❤️ my dear wife Anne, and want to thank her for putting up with me through the years &amp; miles flown between AK and DC. 

And @SpeakerBoehner, I’ll always be grateful that you agreed to be my best man – with some convincing! https://t.co/3Abuh79W8e",$,$,SpeakerBoehner,https://t.co/3Abuh79W8e
161,161,Don Young,RepDonYoung,2021-06-09T15:40:07.000Z,"RT @NatResources: Happy Birthday to the dean of the House and committee member, @repdonyoung! 🎉",NatResources,$,$,$
162,162,Don Young,RepDonYoung,2021-06-09T15:32:29.000Z,"RT @KaraGMoriarty: Happy Birthday, Congressman! I admire your tenacity and commitment to public service. Thank you! #88 https://t.co/9eqefi…",KaraGMoriarty,$,$,$
