id:ID,Content,Time,:LABEL
5450,"Dr. Kenyon has done a great job fighting for @NASAglenn and helping it grow.

I’ll keep working with him in his new role to help ensure the technologies of the future are built in Ohio.
https://t.co/yhmCa0K6Sv",2022-11-07 21:48:33+00:00,Tweet
5451,RT @SenateBanking: Democrats are fighting inflation at its source and going after big corporations that fleece the American public. https:/…,2022-11-07 20:06:02+00:00,Tweet
5452,Hoping for another big win by #2 ranked @OhioStateFB today as they welcome @IndianaFootball to The Shoe! #GoBucks,2022-11-12 16:34:38+00:00,Tweet
5453,"Happy Veterans Day to those who have stepped up and answered the call to serve our country. Today, let’s remember and thank all our #veterans. We owe them all a great debt of gratitude. #VeteransDay https://t.co/eTM8U5cReJ",2022-11-11 14:31:37+00:00,Tweet
5454,Great to join @ChrisCoons and @BretBaier for @SpecialReport last night to discuss our recent bipartisan trip to #Ukraine and the results of the 2022 midterms. Check out our interview here: https://t.co/iqBRKhPMkZ,2022-11-11 13:18:35+00:00,Tweet
5455,Great to join @SquawkCNBC this morning to discuss the results of the midterms and key issues like the economy and #inflation. #jobs https://t.co/bafmXypTiF,2022-11-10 17:52:44+00:00,Tweet
5456,"RT @SquawkCNBC: ""In the Senate, it's up in the air. When Joe Biden ran for president, he talked about bringing people together. He's never…",2022-11-10 15:19:41+00:00,Tweet
5457,"Brave Ukrainian soldiers once again show us that, with the right tools, they can win this war. The U.S. must not let up in our support for #Ukraine.
https://t.co/F84mzu9xn3",2022-11-09 17:36:05+00:00,Tweet
5458,"Great news out of southern #Ukraine today. This is the result of a well-executed and patient Ukrainian counteroffensive that was made possible by U.S. military aid, particularly HIMARS.",2022-11-09 17:36:05+00:00,Tweet
5459,The war crimes committed by Vladimir Putin and his associates are reprehensible and Russia should be held accountable for their horrific actions. #Ukraine has the right to defend itself against this unjustified invasion and the U.S. must not let up in our support now.,2022-11-06 20:27:43+00:00,Tweet
5460,"As Ukraine continues to defend itself against this brutal Russian invasion, it is clear that Ukrainian soldiers are putting weapons and equipment they receive from the West to good use.",2022-11-06 20:27:42+00:00,Tweet
5461,"Happy birthday to my good friend, @SenJackReed. I’m looking forward to continuing our work to ensure the #FY23NDAA becomes law later this year.",2022-11-12 17:00:00+00:00,Tweet
5462,"Veterans Day is a time devoted to paying our respects to the men and women who have worn the uniform and sacrificed to make our nation great. Because of our veterans’ service and commitment, the United States has become a shining beacon for liberty and democracy across the globe. https://t.co/GXFVYIqkir",2022-11-11 14:00:05+00:00,Tweet
5463,"From the Halls of Montezuma to the shores of Tripoli; our Marine Corps has fought our country’s battles in the air, on land and sea. Happy 247th birthday to the United States Marine Corps! #OORAH https://t.co/ZY4xzZXcKa",2022-11-10 14:00:03+00:00,Tweet
5464,I’m very proud to see @UofOklahoma empower the next generation of aviation professionals by expanding their School of Aviation Studies. Giving more young people a viable path to pursue a career in aviation will further grow the contributions of aerospace &amp; defense to OK’s economy,2022-11-09 20:29:08+00:00,Tweet
5465,"This scholarship is a testament to my priorities as a pilot. It has been an honor to have been a voice for pilots in Washington while working with @AOPA to address the needs of pilots and the entire general aviation community.
https://t.co/Moph4lrFnd",2022-11-07 19:30:00+00:00,Tweet
5466,"Iran's regime has long targeted Americans, Israelis and Arabs for murder.

Sadly, @USEnvoyIran @Rob_Malley spent two years ignoring Iran's terrorism while offering the regime billions to return to a failed nuke agreement.

Why is he only recognizing Iran’s terrorism now? https://t.co/tyQkVPQlDl",2022-11-07 14:31:19+00:00,Tweet
5467,"This Veterans Day – and every day – we celebrate those who risked their lives for our freedoms. Thank you, veterans! https://t.co/P1D0LPep7t",2022-11-11 15:39:56+00:00,Tweet
5468,"When Biden allows the southern border to be wide open, Oklahomans are less secure.",2022-11-11 01:27:21+00:00,Tweet
5469,"Happy 247th Birthday, Marines—Semper Fidelis!",2022-11-10 19:18:35+00:00,Tweet
5470,Oklahomans shouldn’t have to choose between putting gas in their car &amp; food on their table.,2022-11-10 14:42:06+00:00,Tweet
5471,We need to declare loudly in one voice that the people of the United States stand with the people of Iran against their country’s terrorist regime. You do not stand alone. https://t.co/cxRKSTmWKI,2022-11-09 18:18:12+00:00,Tweet
5472,I continue to stand with the freedom-loving women &amp; men in Iran who stand in protest against the Iranian regime’s brutal tactics &amp; stand up for liberty.,2022-11-09 18:17:50+00:00,Tweet
5473,The open southern border is a national security crisis.,2022-11-08 20:25:53+00:00,Tweet
5474,"BREAKING: Over 64,000 migrants evaded Border Patrol along the southern border in October – an average of 2,000 each day.",2022-11-08 16:15:54+00:00,Tweet
5475,"In Idabel helping with tornado cleanup &amp; praying with families. Gathering information of damage to send directly to FEMA leadership. I have seen again the #OklahomaStandard -  neighbors, churches, &amp; the community caring for each other.",2022-11-05 23:04:43+00:00,Tweet
5476,"Tomorrow at this time it’ll be sunset because the House refuses to pass my Sunshine Protection Act and we’ll “fall back.” Let’s #LocktheClock and give our kids, our pets, and our brains a break from the dreaded time switch. https://t.co/UQqNSYVotl",2022-11-05 22:02:14+00:00,Tweet
5477,"Good to see Oregon take this step! Next up, let’s #EndTheException nationwide with @RepNikema’s and my Abolition Amendment to the U.S. Constitution. 
https://t.co/rPLDtMa3hM",2022-11-12 19:53:05+00:00,Tweet
5478,"RT @KTVZ: Ahead of Veterans Day, Sen. Jeff Merkley, D-Ore., announced his office is taking part in the Library of Congress American Folklif…",2022-11-12 18:28:39+00:00,Tweet
5479,"Learn more about toxic exposure screenings from @DeptVetAffairs ⬇️ 
https://t.co/s5ziM5n6ZM",2022-11-12 18:03:57+00:00,Tweet
5480,"Democrats worked to pass the PACT Act to make sure veterans suffering from toxic exposures from burn pits get the care and benefits they deserve. This week, toxic exposure screenings began at veterans’ health care facilities—a key step to making sure folks get their benefits.",2022-11-12 18:03:56+00:00,Tweet
5481,"RT @NatlParkService: A new lifetime military pass is available for U.S. Military Veterans and Gold Star Families. 🇺🇸

The pass provides fre…",2022-11-11 22:50:34+00:00,Tweet
5482,"Learn more about the Veterans History Project and how Oregon veterans and Gold Star Families can share service stories, or how you can volunteer to collect firsthand accounts from Oregon veterans in your family or community for future generations. https://t.co/NidecE9O9B",2022-11-11 20:13:10+00:00,Tweet
5483,"Oregonians have answered the call to serve in the U.S. Armed Forces for generations, or have family members, friends, or loved ones who served. This Veterans Day, I’m announcing my office is taking part in the Veterans History Project to help Oregon veterans share their stories. https://t.co/KTk2oV60VE",2022-11-11 20:12:44+00:00,Tweet
5484,"Veterans Day is about more than just giving thanks—I will continue to help make sure our veterans have the care and benefits they deserve, as Congress did this year when we passed the PACT Act and saw it signed into law.",2022-11-11 17:02:30+00:00,Tweet
5485,"Thank you to all of the service members, veterans, and military families from Oregon and around our country for the contributions and sacrifices they make for our nation every day. #VeteransDay",2022-11-11 17:02:29+00:00,Tweet
5486,"It’s National School Psychology Week! School psychologists provide vital support for students to thrive.

@RepKClark and I introduced the Elementary and Secondary School Counseling Act to support students by increasing the number of psychologists in schools. Let's get it passed!",2022-11-10 22:49:43+00:00,Tweet
5487,"If you’re an Oregon veteran or Gold Star family member who wants to tell your story or would like to volunteer to collect service stories from Oregonians, visit my site to learn more ⬇️ https://t.co/4NOXUeUBUa",2022-11-10 21:01:30+00:00,Tweet
5488,"Ahead of Veterans Day, I am proud to announce that my office is taking part in the @librarycongress’s Veterans History Project to collect and preserve the firsthand accounts of veterans and Gold Star families around Oregon for future generations.",2022-11-10 21:01:30+00:00,Tweet
5489,Assistance is available for Oregonians who need help with their heating bills. Visit https://t.co/0H6gxAK60b for more information.,2022-11-10 15:32:05+00:00,Tweet
5490,"As Oregonians face rising costs, we need to make sure everyone is able to keep their heating on this winter. This federal funding will help give households across Oregon the financial support they need to stay warm and safe in the cold months ahead. 
https://t.co/uFecms89gN",2022-11-10 15:32:04+00:00,Tweet
5491,You’re getting ripped off at the pump while Big Oil rakes in gobs of money. Just plain wrong—we need a windfall profits tax on Big Oil’s record profits. https://t.co/Xm0jSwXPZP,2022-11-09 21:35:42+00:00,Tweet
5492,RT @RepNikema: I'm leading the Abolition Amendment in Congress with @SenJeffMerkley to end slavery across this country once and for all. We…,2022-11-09 20:44:05+00:00,Tweet
5493,I’ll keep fighting with @RepNikema to end this sinister loophole once and for all by passing the Abolition Amendment to remove the slavery clause from the U.S. Constitution. #EndTheException,2022-11-09 20:06:45+00:00,Tweet
5494,Oregonians voting to remove the slavery clause from our state constitution is a huge step forward to right historic wrongs. Thank you to the organizers who worked tirelessly to make this happen. https://t.co/Iyo2eLttsM,2022-11-09 20:06:45+00:00,Tweet
5495,RT @JacksonCountyOR: Don't forget to VOTE! 🇺🇸Ballots must be received at the Election's Office in Medford or Official Ballot Drop Site loca…,2022-11-09 00:48:18+00:00,Tweet
5496,"RT @OregonSOS: TODAY is your last day to vote! Oregonians across Oregon are casting their ballot. Vote, on or before Nov 8th in one of two…",2022-11-08 21:42:59+00:00,Tweet
5497,"No clause allowing slavery should be in the U.S. Constitution or in any state constitution, including my home state of Oregon. That’s why I’m leading the effort in the Senate to remove it from our U.S. Constitution. #EndTheException
https://t.co/qRcr5Bm7Yh",2022-11-08 21:35:04+00:00,Tweet
5498,"Get out there and vote, Oregon! https://t.co/mh79ixwqva",2022-11-08 17:16:58+00:00,Tweet
5499,"OREGONIANS: It’s Election Day! There’s still time to cast your ballot: 

✉️ Mail your ballot—ballots must be postmarked by 8 pm on November 8th! 

🗳️ Drop off your ballot at an official drop site by 8 pm. Find one near you: https://t.co/JYpBAd1FaJ 

#VoteReady",2022-11-08 15:54:50+00:00,Tweet
5500,"RT @OregonSOS: Tomorrow is election day! Voting in Oregon feels so ✨GOOD✨ I'm ready to turn in my ballot.

✅ Mail it. Make sure your ballot…",2022-11-08 03:06:43+00:00,Tweet
5501,"Huge thanks to senators of both parties for working towards the cessation of hostilities in Ethiopia. It was a huge effort that we all hope can hold, but for right now it will help end the carnage and get much needed aid to civilians and families. https://t.co/MYvozup8Gs",2022-11-08 00:09:09+00:00,Tweet
5502,"RT @RepNikema: Blue states AND red states are ready. This is a national, bipartisan, multiracial movement to change the 13th Amendment and…",2022-11-07 22:13:04+00:00,Tweet
5503,"@OregonZoo Happy Birthday, Nora and Amelia! 🥳",2022-11-07 21:31:06+00:00,Tweet
5504,"RT @ORHumanServices: Winter is coming, but cold weather is already here! Clatsop County is opening warming centers in Seaside and Astoria t…",2022-11-07 21:02:07+00:00,Tweet
5505,Slavery is one of the darkest parts of America’s history—but many people don’t know that a sinister loophole in our 13th Amendment still allows slavery “as a punishment for crime.” It’s time to #EndTheException in the 13th Amendment and ban slavery once and for all.,2022-11-07 21:01:36+00:00,Tweet
5506,"RT @OregonSOS: Today we are celebrating #ElectionHeroDay and recognizing our county elections workers for making this election safe, secure…",2022-11-07 19:41:29+00:00,Tweet
5507,"🗳️ 1 more day until Election Day! Whether you’re mailing in your ballot or dropping it off at an official drop site, make sure you’re #VoteReady by visiting https://t.co/avONoY0f4P. 🗳️ https://t.co/rl0k1LnJs5",2022-11-07 16:40:07+00:00,Tweet
5508,"RT @OregonSOS: Voting feels just like magic. Cast your ballot by Nov 8th:

✅ Mail it. Make sure your ballot is collected by USPS and postma…",2022-11-07 02:32:24+00:00,Tweet
5509,"I’m excited to see how Oregon keeps vastly expanding its solar energy capacity, increasing from 91 MW in 2015 to 726 MW in 2021.",2022-11-06 21:51:38+00:00,Tweet
5510,"☀️ ⚡ Energizing to attend the Oregon Solar + Storage Conference this week! Thanks to historic investments in solar manufacturing and deployment in the Inflation Reduction Act, our solar future is bright. https://t.co/FW5xrwZNSH",2022-11-06 21:51:37+00:00,Tweet
5511,"RT @OregonSOS: Oregonians across Oregon are casting their ballot! Vote, on or before Nov 8th in one of two ways:

✅  Mail it. Make sure you…",2022-11-06 18:30:06+00:00,Tweet
5512,"If you’re planning to drop your ballot off at an official drop box, check out the @OregonSOS site to find one near you (and download your “I Voted!” sticker).  

https://t.co/JYpBAd1FaJ",2022-11-06 17:14:30+00:00,Tweet
5513,"Voting in Oregon this year is the most accessible it’s ever been. Postage is already paid on ballots, and now you can even mail in your ballot on Election Day, November 8th. As long as the ballot is postmarked by the time polls close at 8 pm, your vote will be counted.",2022-11-06 17:14:29+00:00,Tweet
5514,"I joined @SenatorShaheen and my Senate colleagues on calling on @USAID to prioritize emergency food assistance for countries on the brink of famine. With millions at risk of starvation, exacerbated by Putin’s invasion of Ukraine, we need to act now. https://t.co/dKEkXxcZwn",2022-11-05 21:38:49+00:00,Tweet
5515,"This #VeteransDay I'm thankful for all of the veterans that put their lives on the line to serve our country. Today and every day, I'm committed to continuing the important work to break down barriers to much-needed resources for our brave servicemembers and their families.",2022-11-11 21:55:08+00:00,Tweet
5516,A big thank you to the folks that powered our grassroots movement and to everyone who exercised their constitutional right to vote in this important election. Let’s keep up the momentum.,2022-11-11 18:12:49+00:00,Tweet
5517,I couldn’t be more grateful for another opportunity to serve Oregon in the U.S. Senate. We’ve made so much progress but there’s more work to do. I’m heading back to D.C. eager and ready to continue fighting for the priorities that matter to Oregon families.,2022-11-11 18:12:48+00:00,Tweet
5518,"#VoteByMail is proven to work

Americans have been mailing in ballots since the Civil War. It’s safe, easy, and effective. Every American deserves the chance to vote from the comfort of their own home.",2022-11-09 00:47:26+00:00,Tweet
5519,"Oregon’s #VoteByMail system lets you track your ballot until it’s counted, so you can be sure your voice has been heard. 

Oregonians: don’t forget to take your ballot to the nearest drop box before 8 PM tonight to vote in this important election! https://t.co/sU1APdffVn",2022-11-08 22:47:23+00:00,Tweet
5520,Restricting #VoteByMail means denying millions of seniors and Americans with disabilities their constitutional right to vote. I won’t stop fighting to expand vote-by-mail and assistive technology so every American can vote independently and safely. https://t.co/btjyklsInX,2022-11-08 21:08:51+00:00,Tweet
5521,@BuckPhillips9 #VoteByMail is fun fur the whole family!,2022-11-08 20:40:25+00:00,Tweet
5522,@MTomosy @JoeForOregon Four-legged friends love voting at home as much as we do!,2022-11-08 20:39:55+00:00,Tweet
5523,@Momworldwide Oregon has been voting by mail for years. Our system is the best in the country. Thanks for voting!,2022-11-08 20:39:22+00:00,Tweet
5524,"@givens_anne Oregon's #VoteByMail system allows you to track your ballot until it's counted, so you can be sure your voice has been heard. Thank you for voting!",2022-11-08 20:38:52+00:00,Tweet
5525,@nathanmwilliams Traveling during election season? No problem! Oregon's #VoteByMail system allows you to send in your ballot no matter where you are. Thanks for voting Nathan!,2022-11-08 20:37:58+00:00,Tweet
5526,@MunisMomma Welcome to Oregon! So glad you enjoyed your first experience with #VoteByMail!,2022-11-08 19:22:36+00:00,Tweet
5527,@JenThario Love it. Thank you for voting!,2022-11-08 18:58:35+00:00,Tweet
5528,"@kate_m22 Couldn't have said it better myself. #VoteByMail makes for a more informed voter. Everyone has the time to sit down and educate themselves on who — and what — is on the ballot, and how they want to vote on the issues facing their communities. 

Thanks for voting!",2022-11-08 18:58:12+00:00,Tweet
5529,"@CrawliesWithCri One of the many perks of Oregon's #VoteByMail system is being able to turn your ballot in any time from the day you receive it. Even if that's (by 8 pm) on Election Day! Just locate your nearest dropbox.

Thanks for voting!",2022-11-08 18:57:17+00:00,Tweet
5530,@CeeBee_NZ This is amazing! #VoteByMail allows you to vote from the convenience of your own home — no matter where you are. Thanks for voting!,2022-11-08 18:56:20+00:00,Tweet
5531,@KimberlyLeVelle #VoteByMail is a great way for the whole family to learn about what — and who — is on the ballot. Thank you for voting!,2022-11-08 18:55:42+00:00,Tweet
5532,"RT @OregonZoo: Hello, you otter vote! https://t.co/mlSYIdBfG2",2022-11-08 18:14:19+00:00,Tweet
5533,RT @MunisMomma: @RonWyden Just moved to Oregon this year so this is my first time voting by mail.   So convenient and easy! https://t.co/PU…,2022-11-08 17:38:29+00:00,Tweet
5534,Oregonians: make sure your ballot is postmarked or in an official ballot dropbox before 8 pm. Locate your nearest dropbox here: https://t.co/3AFNk0okcT,2022-11-08 16:54:38+00:00,Tweet
5535,Today’s the day: #VOTE!🗳📬,2022-11-08 16:54:37+00:00,Tweet
5536,RT @cakedoodle: @RonWyden #OregonVotes #LaneCoElections https://t.co/Bd97dEI8e3,2022-11-08 12:53:43+00:00,Tweet
5537,RT @BuckPhillips9: @RonWyden Annie Dog helps https://t.co/wWSbH9PWik,2022-11-08 02:35:52+00:00,Tweet
5538,RT @Raelapsed: @RonWyden Already mailed it out and it was accepted and counted last week! Couldn't be easier to sit down and figure out eac…,2022-11-08 02:34:27+00:00,Tweet
5539,RT @KimberlyLeVelle: @RonWyden We love voting at home over several evenings. Our kids ask lots of thoughtful questions and learn about demo…,2022-11-08 02:34:17+00:00,Tweet
5540,RT @for_newman: @RonWyden I follow some races and issues but not others. I love voting at home where I can research and vote at the same ti…,2022-11-08 01:50:45+00:00,Tweet
5541,RT @CeeBee_NZ: @RonWyden Voted from New Zealand #VoteByMail https://t.co/LhiGUcQfsb,2022-11-08 01:50:34+00:00,Tweet
5542,RT @CrawliesWithCri: @RonWyden Always seem to run it to the last day &amp; drop it in the dropbox - but ALWAYS get it done! #Vote https://t.co/…,2022-11-08 01:50:30+00:00,Tweet
5543,RT @kate_m22: @RonWyden It is such a privilege to be able to take my time looking through the pamphlets from the comfort of my own home. #v…,2022-11-08 01:50:27+00:00,Tweet
5544,"Voters save money

#VoteByMail allows you to vote from anywhere, meaning you don’t have to pay money for gas and transportation to get to polling stations, child care, or miss a day of work. Voting at home keeps more money in the pockets of American families.",2022-11-08 01:49:57+00:00,Tweet
5545,RT @PcflWtrs: @RonWyden Already sent in my ballot. My cat likes to make it difficult 😂 https://t.co/CWUmdyC56D,2022-11-07 23:15:39+00:00,Tweet
5546,RT @Patrici76681427: @RonWyden Love our system in Oregon! https://t.co/h2LMBHzbRw,2022-11-07 23:14:54+00:00,Tweet
5547,RT @JenThario: @RonWyden I vote in my favorite socks https://t.co/h1T3C4wU1Y,2022-11-07 23:14:49+00:00,Tweet
5548,"RT @ahimsa_pdx: @RonWyden I voted at home along with my husband. Then we took our ballots to a drop box.🗳 

No photos of us, but here's a p…",2022-11-07 23:14:43+00:00,Tweet
5549,"RT @nathanmwilliams: @RonWyden Traveling in Texas thru Election Day, relieved to know my mail ballot is on its way back home to Oregon to b…",2022-11-07 23:14:36+00:00,Tweet
5550,RT @givens_anne: @RonWyden Vote by mail is so incredibly easy to do. We fill ours out and use the drop off box behind the police station. I…,2022-11-07 23:14:26+00:00,Tweet
5551,"RT @Momworldwide: @RonWyden We always do it together, with voters' pamphlet in hand. I like to drop them off in the drop box. Having prior…",2022-11-07 23:14:13+00:00,Tweet
5552,RT @MTomosy: @RonWyden @JoeForOregon https://t.co/n70U1Hm6xw,2022-11-07 23:14:07+00:00,Tweet
5553,"RT @darlakrusee: @RonWyden Next step after voting at home: a trip to the drop box. 🗳️

(Then stopping for ice cream on the way home. 🍦😃) #V…",2022-11-07 23:13:58+00:00,Tweet
5554,"I couldn’t agree more, which is why @SenSherrodBrown and I worked to include this tool in USMCA to level the playing field for workers in the U.S. and Mexico. It's great to see @USTradeRep flexing its trade enforcement muscle to promote strong labor protections here at home. https://t.co/zHOuJ5XAaG",2022-11-07 21:50:33+00:00,Tweet
5555,The CHIPS Act investment in domestic semiconductor jobs is the opportunity of a lifetime for Oregon. The time is now for our state to act and work with @HP to benefit Corvallis &amp; so many communities throughout Oregon. https://t.co/dDzgDwlOnp,2022-11-07 20:39:47+00:00,Tweet
5556,A great assist for democracy from the @NBA  ⬇️ https://t.co/UMu3djgnGG,2022-11-07 19:33:09+00:00,Tweet
5557,"Stopped by Swiss Hibiscus last weekend in NE Portland for a lunch break in between reminding folks to vote. 10/10 recommend Jennie and Tammy’s mac and cheese. Be sure to get your ballots in the mail or a dropbox by tomorrow, November 8! https://t.co/63ql9rdPDo",2022-11-07 16:43:31+00:00,Tweet
5558,"Tax dollars saved

#VoteByMail saves states from having to pay for voting machines, machine repair, polling place workers, and much more. This means more taxpayer dollars saved.",2022-11-06 23:04:38+00:00,Tweet
5559,"DYK: @PennieOfficial can help you pick the health coverage plan that’s right for you. Visit https://t.co/KfOKVvokmq today to learn more about how to purchase a high-quality, affordable coverage plan for the new year.",2022-11-12 20:54:00+00:00,Tweet
5560,"Community project funding is supporting the development of affordable, accessible housing units in Chester. #PAMapSpotlight https://t.co/sHbkcwTRYg https://t.co/26bWBWIFEw",2022-11-12 18:28:14+00:00,Tweet
5561,"If you didn’t file your 2021 income taxes, you could be leaving up to several thousand dollars in family tax credits on the table.

Visit https://t.co/zhT1b2SbiO to see if this applies to you.",2022-11-11 21:03:00+00:00,Tweet
5562,It was an honor to join PA veterans and community leaders in Carbon County to open the new Veterans Hub of Northeastern Pennsylvania. Centers like this are critical because they offer our veterans a mental health lifeline when they need it most. https://t.co/6Q77PQEOkJ,2022-11-11 18:06:31+00:00,Tweet
5563,"Our Nation still stands because of the sacrifice of our veterans. Today and every day, we thank these brave men and women for their service. #VeteransDay",2022-11-11 16:25:51+00:00,Tweet
5564,Atlas Fire Company in Northumberland County will purchase important safety and other equipment for its firefighters thanks to a @fema grant. #PAMapSpotlight https://t.co/2CKBJ5E9uA https://t.co/2Nyx1ZFjoo,2022-11-10 19:33:39+00:00,Tweet
5565,"I joined local officials at the groundbreaking of the Little Lehigh Redevelopment Project in Allentown, which will provide high-quality affordable housing units to working families. I was proud to advocate for federal funding and look forward to seeing it completed. https://t.co/g6oNuySztU",2022-11-10 18:42:05+00:00,Tweet
5566,"Funding from @ARCgov will support an aviation maintenance technician school at the John Murtha Johnstown-Cambria County Airport, allowing graduates to access good-paying jobs in the aviation industry. #PAMapSpotlight https://t.co/7rfyFUGERq https://t.co/eVk4ckgfQS",2022-11-09 20:59:06+00:00,Tweet
5567,"We need to invest more in home care so family caregivers can get back to work and home care workers can earn living wages.

Now.",2022-11-09 19:19:00+00:00,Tweet
5568,"Have you gotten your COVID-19 booster yet? It’s free and critically important in the fight against the virus.

Find your nearest vaccine site or clinic right here: https://t.co/rtkDflMaIG",2022-11-09 17:02:09+00:00,Tweet
5569,"Polls are now closed in Pennsylvania, but if you’re in line to vote, STAY IN LINE. Your vote will be counted.",2022-11-09 01:00:02+00:00,Tweet
5570,"Polls close in 2 hours, Pennsylvania. If you haven’t voted yet, NOW is the time.

As long as you’re in line by 8 p.m., you’ll be able to vote.

Find your polling place: https://t.co/WTCuFiAij0",2022-11-08 23:00:02+00:00,Tweet
5571,"I firmly believe that Social Security and Medicare are promises that cannot and must not be broken to generations of Americans. Despite GOP attempts to slash and privatize both, Democrats will continue fighting for both programs.",2022-11-08 18:13:00+00:00,Tweet
5572,"Are you leaving several thousand dollars of unclaimed tax credits on the table? If you didn’t file your 2021 tax return, you could be.

Here’s how to be sure: https://t.co/zhT1b2AzUe https://t.co/GHDMOYCPqL",2022-11-08 16:34:00+00:00,Tweet
5573,Every Republican in Congress voted against every child in Pennsylvania when they voted against expanding tax credits for working families in the American Rescue Plan.,2022-11-08 15:22:45+00:00,Tweet
5574,"I’ll make this quick:

📍Find your polling place here: https://t.co/WTCuFiAij0  

📨Find your nearest elections office or drop box here: https://t.co/9W3zqFQLSX

However you decide to vote, JUST VOTE.",2022-11-08 13:57:00+00:00,Tweet
5575,TOMORROW is Election Day. Do you know where your polling place or local drop box is located? Do you want to find out if your mail ballot was accepted? Visit the link below to learn more: https://t.co/h1Udd4095E,2022-11-07 22:38:00+00:00,Tweet
5576,Funding from @POTUS’s infrastructure law will support the replacement of lead service lines and undersized water mains in the Pittsburgh area. #PAMapSpotlight https://t.co/xAMvyT1UfR https://t.co/a5Twu4jr2d,2022-11-07 21:16:40+00:00,Tweet
5577,"Democrats and @POTUS are focused on lowering health care and energy costs for American families by keeping corporations accountable.

Republicans are *checks notes* focused on culture wars and genuflecting  to former President Trump.",2022-11-07 19:16:00+00:00,Tweet
5578,"It’s that time of year – time to enroll in a @PennieOfficial health coverage plan for 2023.

Find the plan that’s right for you and your family here: https://t.co/nbbSoYq3yR",2022-11-07 18:31:38+00:00,Tweet
5579,Do you know where your polling place is for Election Day? Visit the link to find yours: https://t.co/WTCuFiAij0,2022-11-06 17:18:00+00:00,Tweet
5580,"Hey Pennsylvania, don’t forget to set your clocks back an hour before going to bed tonight.",2022-11-05 22:37:00+00:00,Tweet
5581,"The impact to Americans from today’s bankruptcy filing by @FTX_Official might have been mitigated if there were a sensible, legislatively authorized, American regulatory framework for digital assets.",2022-11-12 00:43:33+00:00,Tweet
5582,These failures have driven crypto development to foreign jurisdictions that have little or insufficient regulation. We’re now seeing the consequences in the failure of @FTX_Official.,2022-11-12 00:43:33+00:00,Tweet
5583,"Congress’ failure to pass legislation creating regulatory guardrails for crypto trading, combined with the complete hostility and lack of transparency by @SECGov, has generated a debilitating amount of legal uncertainty.",2022-11-12 00:43:33+00:00,Tweet
5584,"On #VeteransDay, we honor the men and women who have served in our nation's armed forces. These brave few have put themselves in harm’s way to uphold our freedoms. To all veterans: Thank you for your sacrifice. May God bless those who rise to defend the greatest country on earth. https://t.co/ID4s2Sxelj",2022-11-11 14:11:48+00:00,Tweet
5585,"More broadly speaking, the crypto sector has been operating with far too much ambiguity because (a) regulators refuse to give well-meaning actors clear guidance and (b) lawmakers refuse to act.

We should start by finding common ground in the lame duck with stablecoin regulation.",2022-11-10 18:22:28+00:00,Tweet
5586,"This episode underscores the need for a sensible regulatory regime that, among other things, ensures a centralized exchange segregates and safeguards customer assets.",2022-11-10 18:22:28+00:00,Tweet
5587,"It seems FTX’s foreign exchange was acting in ways that put customer funds at significant risk.

Given that traditional financial exchanges generally operate much differently, I imagine many FTX customers were not well informed (if at all) about the firm’s debatable actions.",2022-11-10 18:22:28+00:00,Tweet
5588,"Congress shouldn’t snooze on the chance to brighten the lives of all Americans—it’s time the House follow the Senate’s lead and pass the bill to make DST permanent. I cosponsored legislation to end this antiquated practice, and we shouldn’t fall back on this opportunity again. https://t.co/r1tCB5Ln0h",2022-11-06 20:28:35+00:00,Tweet
5589,"This violence must end.

I’m thankful law enforcement was in the Kensington area and could limit the destruction outside the bar. 

My heart goes out to all those struggling with the aftermath. https://t.co/vFB5ZD5MGM",2022-11-06 19:49:38+00:00,Tweet
5590,"Friday’s announcement represents a step in the right direction, but more transparency is needed.
 
Taxpayers should know not only which institutions have been granted master accounts, but also which ones have been denied access. 
https://t.co/LAbRyEanUn",2022-11-05 21:44:37+00:00,Tweet
5591,"It’s game day, senior day, &amp; Salute to Service day for @BrownU_Football. Happy to help kick-off the Brown vs. Columbia game with special recognition for our nation’s veterans. #GoBears! https://t.co/fzlaQ5ZLMg",2022-11-12 17:49:16+00:00,Tweet
5592,"Veterans Day is a day of gratitude &amp; remembrance. We recognize and honor veterans of all wars, those who stood a post for freedom, and those who served in times of peace. To all who served, you have our enduring thanks &amp; respect. https://t.co/2oJ8EwISAq",2022-11-11 20:40:06+00:00,Tweet
5593,Brown University is honoring veterans by doubling student vet enrollment &amp; expanding ROTC opportunities for students. @BrownUniversity’s support for military-affiliated students makes the campus more diverse &amp; will help strengthen the next generation of leaders &amp; decisionmakers. https://t.co/XL1cIi6cn0,2022-11-11 18:25:27+00:00,Tweet
5594,"Glad to join @HendrickenHawks this morning for their annual Veterans Day pancake breakfast, honoring our veterans. Thanks to everyone who came out to flip pancakes, serve sausages, &amp; honor some of our local heroes. https://t.co/P2tg3UaGoP",2022-11-11 15:04:09+00:00,Tweet
5595,"Wishing all of our veterans, servicemembers, and their families a very special Veterans Day. 

We are endlessly thankful for your courage, service, &amp; sacrifice. https://t.co/xSX3f2MBrg",2022-11-11 13:35:49+00:00,Tweet
5596,"If I had enough of those little, pointy, translucent plastic pegs to spell out #LEGEND in glowing letters I would. Congrats to RI’s @Hasbro for having another iconic toy – LITE-BRITE - enshrined in @MuseumofPlay’s Toy Hall of Fame. https://t.co/xrcsaOA7A0",2022-11-10 22:42:43+00:00,Tweet
